idade,genero,uf,regiao,nivel_ens,area_form,situac_de_trab,setor_atuacao,n_func,cargo,nivel,faixa_sal,experiencia,form_trab,sql,r,python,c,dotnet,java,julia,sas_stata,vba,scala,matlab,php,javascript,nao_utiliza_ling,tot_ling
21.0,Masculino,PE,Nordeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Consultoria,de 6 a 10,Analista de Negócios/Business Analyst,Pleno,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Imobiliário,Acima de 3000,Outro,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.0,Masculino,SP,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Área da Saúde,Acima de 3000,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22.0,Masculino,MG,Sudeste,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Engenheiro de Machine Learning/ML Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.0,Masculino,SC,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Marketing,de 501 a 1000,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Educação,de 101 a 500,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,Masculino,PR,Sul,Estudante de Graduação,Outras Engenharias,Estagiário,Varejo,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Marketing,de 101 a 500,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Masculino,BA,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Tecnologia/Fábrica de Software,de 51 a 100,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33.0,Feminino,RJ,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Telecomunicação,Acima de 3000,Analista de Inteligência de Mercado/Market Intelligence,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo híbrido com dias fixos de trabalho presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,Masculino,RJ,Sudeste,Graduação/Bacharelado,Ciências Sociais,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 11 a 50,Engenheiro de Dados/Data Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Masculino,SP,Sudeste,Pós-graduação,Outras,Empregado (CLT),Área da Saúde,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Construção Civil,de 1001 a 3000,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23.0,Masculino,PE,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Servidor Público,Setor Público,de 11 a 50,Outro,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Masculino,BA,Nordeste,Mestrado,Outras Engenharias,Empregado (CLT),Varejo,Acima de 3000,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Feminino,SC,Sul,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,Masculino,SP,Sudeste,Mestrado,Química / Física,Empregado (CLT),Finanças ou Bancos,de 1001 a 3000,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,Feminino,RS,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 101 a 500,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 5 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,Masculino,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Alimentício,de 101 a 500,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,Masculino,MG,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Analista de Dados/Data Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,SC,Sul,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Tecnologia/Fábrica de Software,de 11 a 50,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46.0,Feminino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Imobiliário,de 501 a 1000,Outro,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Química / Física,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Engenheiro de Machine Learning/ML Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Setor Automotivo,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Educação,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,Masculino,PE,Nordeste,Mestrado,Ciências Sociais,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Masculino,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Educação,de 11 a 50,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,Feminino,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 11 a 50,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3000,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,Masculino,MS,Centro-oeste,Doutorado ou Phd,Outras Engenharias,Empregado (CLT),Indústria,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo 100% presencial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,Masculino,RS,Sul,Pós-graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Agronegócios,de 51 a 100,Cientista de Dados/Data Scientist,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Feminino,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3000,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,Masculino,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Varejo,Acima de 3000,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,GO,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil (PJ),Telecomunicação,de 101 a 500,Engenheiro de Dados/Data Engineer,Pleno,de R$ 25.001/mês a R$ 30.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
39.0,Feminino,DF,Centro-oeste,Mestrado,Estatística/ Matemática / Matemática Computacional,Servidor Público,Setor Público,de 1001 a 3000,Estatístico,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Modelo 100% remoto,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1000,Desenvolvedor ou Engenheiro de Software,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 4 a 5 anos,Modelo híbrido com dias fixos de trabalho presencial,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27.0,Masculino,MG,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 51 a 100,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,PR,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empreendedor ou Empregado (CNPJ),Área da Saúde,de 51 a 100,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,Masculino,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,Masculino,BA,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Energia,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,Feminino,RS,Sul,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,Masculino,SP,Sudeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,Feminino,DF,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 6 a 10 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33.0,Masculino,GO,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1001 a 3000,Engenheiro de Dados/Data Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Feminino,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,Acima de 3000,Engenheiro de Dados/Data Engineer,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,Masculino,SP,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 501 a 1000,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,Engenheiro de Dados/Data Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Telecomunicação,Acima de 3000,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,Feminino,SP,Sudeste,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1000,Outro,Júnior,de R$ 2.001/mês a R$ 3000/mês,Não tenho experiência na área de dados,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.0,Feminino,RJ,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Educação,de 101 a 500,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,MG,Sudeste,Estudante de Graduação,Outras Engenharias,Estagiário,Tecnologia/Fábrica de Software,de 501 a 1000,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,SP,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,de 1001 a 3000,Engenheiro de Dados/Data Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,de 1 a 2 anos,Modelo híbrido com dias fixos de trabalho presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,Masculino,MG,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,de 501 a 1000,Analista de Negócios/Business Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Modelo 100% presencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,Masculino,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empreendedor ou Empregado (CNPJ),Marketing,de 101 a 500,Product Manager,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.0,Masculino,SP,Sudeste,Mestrado,Outras Engenharias,Empregado (CLT),Área da Saúde,de 101 a 500,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,Masculino,SP,Sudeste,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Seguros ou Previdência,Acima de 3000,Analista de BI/BI Analyst/Analytics Engineer,Júnior,de R$ 2.001/mês a R$ 3000/mês,Menos de 1 ano,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Seguros ou Previdência,de 1001 a 3000,Analista de BI/BI Analyst/Analytics Engineer,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 5 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Outras,Servidor Público,Setor Público,Acima de 3000,Técnico,Pleno,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Modelo híbrido com dias fixos de trabalho presencial,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.0,Masculino,DF,Centro-oeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,Empregado (CLT),consultoria,Acima de 3000,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 6 a 10 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22.0,Masculino,RS,Sul,Estudante de Graduação,Outras Engenharias,Estagiário,Área da Saúde,de 11 a 50,Analista de Dados/Data Analyst,Júnior,Menos de R$ 1.000/mês,de 1 a 2 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24.0,Masculino,RS,Sul,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,Engenheiro de Dados/Data Engineer,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,Modelo 100% remoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.0,Masculino,SP,Sudeste,Mestrado,Química / Física,Empreendedor ou Empregado (CNPJ),Finanças ou Bancos,de 6 a 10,Cientista de Dados/Data Scientist,Sênior,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 5 anos,Modelo 100% presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Masculino,SP,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Entretenimento ou Esportes,de 1001 a 3000,Cientista de Dados/Data Scientist,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 2 a 3 anos,Modelo híbrido com dias fixos de trabalho presencial,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Masculino,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 6 a 10,Analista de BI/BI Analyst/Analytics Engineer,Pleno,de R$ 2.001/mês a R$ 3000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Automotivo,Acima de 3000,Engenheiro de Dados/Data Engineer,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.0,Masculino,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 1001 a 3000,Engenheiro de Dados/Data Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 2 a 3 anos,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27.0,Masculino,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Energia,de 11 a 50,Desenvolvedor ou Engenheiro de Software,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Modelo 100% remoto,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
